Year	Location	Name	Label	NC_Accession	Plot_Yield	Yield
2014	LEW	ATP	Advanced Testing Program - Yield	ACI WT09-0761	9.0	2733
2014	RMT	ATP	Advanced Testing Program - Yield	ACI WT09-0761	10.2	3085
2014	WHI	ATP	Advanced Testing Program - Yield	ACI WT09-0761	10.2	3085
2015	LEW	ATP	Advanced Testing Program - Yield	ACI WT11-0351	15.3	4632
2015	RMT	ATP	Advanced Testing Program - Yield	ACI WT11-0351	10.7	3226
2015	LEW	ATP	Advanced Testing Program - Yield	ACI WT12-0226	13.6	4104
2015	RMT	ATP	Advanced Testing Program - Yield	ACI WT12-0226	15.1	4572
2014	LEW	ATP	Advanced Testing Program - Yield	ACI WT12-0419	6.6	1993
2014	RMT	ATP	Advanced Testing Program - Yield	ACI WT12-0419	8.1	2457
2014	WHI	ATP	Advanced Testing Program - Yield	ACI WT12-0419	8.1	2457
2015	LEW	ATP	Advanced Testing Program - Yield	ACI WT12-0420	11.3	3414
2015	RMT	ATP	Advanced Testing Program - Yield	ACI WT12-0420	16.3	4932
2014	LEW	ATP	Advanced Testing Program - Yield	ACI WT12-0433	12.2	3687
2014	RMT	ATP	Advanced Testing Program - Yield	ACI WT12-0433	11.0	3316
2014	WHI	ATP	Advanced Testing Program - Yield	ACI WT12-0433	11.0	3316
2010	LEW	ATP	Advanced Testing Program - Yield	Bailey	11.7	3529
2010	RMT	ATP	Advanced Testing Program - Yield	Bailey	6.6	2004
2010	WHI	ATP	Advanced Testing Program - Yield	Bailey	6.1	1860
2011	LEW	ATP	Advanced Testing Program - Yield	Bailey	13.6	4114
2011	RMT	ATP	Advanced Testing Program - Yield	Bailey	17.1	5159
2011	WHI	ATP	Advanced Testing Program - Yield	Bailey	11.1	3345
2012	LEW	ATP	Advanced Testing Program - Yield	Bailey	12.8	3873
2012	RMT	ATP	Advanced Testing Program - Yield	Bailey	10.9	3306
2012	WHI	ATP	Advanced Testing Program - Yield	Bailey	16.3	4927
2013	LEW	ATP	Advanced Testing Program - Yield	Bailey	12.5	3774
2013	RMT	ATP	Advanced Testing Program - Yield	Bailey	12.5	3781
2013	WHI	ATP	Advanced Testing Program - Yield	Bailey	8.0	2418
2014	LEW	ATP	Advanced Testing Program - Yield	Bailey	16.3	4926
2014	RMT	ATP	Advanced Testing Program - Yield	Bailey	12.1	3660
2014	WHI	ATP	Advanced Testing Program - Yield	Bailey	12.1	3660
2015	LEW	ATP	Advanced Testing Program - Yield	Bailey	14.4	4342
2015	RMT	ATP	Advanced Testing Program - Yield	Bailey	11.8	3582
2016	LEW	ATP	Advanced Testing Program - Yield	Bailey	8.5	2586
2016	RMT	ATP	Advanced Testing Program - Yield	Bailey	7.5	2262
2016	WHI	ATP	Advanced Testing Program - Yield	Bailey	9.9	2990
2017	LEW	ATP	Advanced Testing Program - Yield	Bailey	16.0	4841
2017	RMT	ATP	Advanced Testing Program - Yield	Bailey	14.8	4480
2017	WHI	ATP	Advanced Testing Program - Yield	Bailey	5.1	1550
2018	LEW	ATP	Advanced Testing Program - Yield	Bailey	12.9	3915
2018	RMT	ATP	Advanced Testing Program - Yield	Bailey	13.6	4104
2018	WHI	ATP	Advanced Testing Program - Yield	Bailey	12.0	3628
2012	LEW	ATP	Advanced Testing Program - Yield	Bailey II	15.0	4539
2012	RMT	ATP	Advanced Testing Program - Yield	Bailey II	12.6	3801
2012	WHI	ATP	Advanced Testing Program - Yield	Bailey II	13.4	4053
2013	LEW	ATP	Advanced Testing Program - Yield	Bailey II	16.1	4885
2013	RMT	ATP	Advanced Testing Program - Yield	Bailey II	12.0	3638
2013	WHI	ATP	Advanced Testing Program - Yield	Bailey II	10.9	3299
2014	LEW	ATP	Advanced Testing Program - Yield	Bailey II	17.8	5396
2014	RMT	ATP	Advanced Testing Program - Yield	Bailey II	10.4	3159
2014	WHI	ATP	Advanced Testing Program - Yield	Bailey II	10.4	3159
2015	LEW	ATP	Advanced Testing Program - Yield	Bailey II	14.6	4408
2015	RMT	ATP	Advanced Testing Program - Yield	Bailey II	17.4	5257
2016	LEW	ATP	Advanced Testing Program - Yield	Bailey II	8.0	2415
2016	RMT	ATP	Advanced Testing Program - Yield	Bailey II	11.4	3436
2016	WHI	ATP	Advanced Testing Program - Yield	Bailey II	9.9	3006
2017	LEW	ATP	Advanced Testing Program - Yield	Bailey II	17.4	5272
2017	RMT	ATP	Advanced Testing Program - Yield	Bailey II	16.6	5012
2017	WHI	ATP	Advanced Testing Program - Yield	Bailey II	6.7	2015
2018	LEW	ATP	Advanced Testing Program - Yield	Bailey II	15.7	4755
2018	RMT	ATP	Advanced Testing Program - Yield	Bailey II	10.3	3129
2018	WHI	ATP	Advanced Testing Program - Yield	Bailey II	18.6	5632
2010	LEW	ATP	Advanced Testing Program - Yield	Brantley	8.7	2628
2010	RMT	ATP	Advanced Testing Program - Yield	Brantley	6.1	1845
2010	WHI	ATP	Advanced Testing Program - Yield	Brantley	3.6	1089
2011	LEW	ATP	Advanced Testing Program - Yield	Brantley	4.7	1414
2011	RMT	ATP	Advanced Testing Program - Yield	Brantley	13.3	4013
2011	WHI	ATP	Advanced Testing Program - Yield	Brantley	11.0	3317
2010	LEW	ATP	Advanced Testing Program - Yield	CHAMPS	9.1	2738
2010	RMT	ATP	Advanced Testing Program - Yield	CHAMPS	6.5	1966
2010	WHI	ATP	Advanced Testing Program - Yield	CHAMPS	3.5	1051
2011	LEW	ATP	Advanced Testing Program - Yield	CHAMPS	5.3	1611
2011	RMT	ATP	Advanced Testing Program - Yield	CHAMPS	14.6	4421
2011	WHI	ATP	Advanced Testing Program - Yield	CHAMPS	9.4	2830
2012	LEW	ATP	Advanced Testing Program - Yield	CHAMPS	11.0	3322
2012	RMT	ATP	Advanced Testing Program - Yield	CHAMPS	11.9	3593
2012	WHI	ATP	Advanced Testing Program - Yield	CHAMPS	9.8	2979
2013	LEW	ATP	Advanced Testing Program - Yield	CHAMPS	11.8	3562
2013	RMT	ATP	Advanced Testing Program - Yield	CHAMPS	13.8	4175
2013	WHI	ATP	Advanced Testing Program - Yield	CHAMPS	8.6	2609
2015	LEW	ATP	Advanced Testing Program - Yield	CHAMPS	13.8	4188
2015	RMT	ATP	Advanced Testing Program - Yield	CHAMPS	12.4	3753
2010	LEW	ATP	Advanced Testing Program - Yield	Emery	11.1	3343
2010	RMT	ATP	Advanced Testing Program - Yield	Emery	7.7	2322
2010	WHI	ATP	Advanced Testing Program - Yield	Emery	6.8	2042
2011	LEW	ATP	Advanced Testing Program - Yield	Emery	15.3	4636
2011	RMT	ATP	Advanced Testing Program - Yield	Emery	19.5	5898
2011	WHI	ATP	Advanced Testing Program - Yield	Emery	10.9	3312
2012	LEW	ATP	Advanced Testing Program - Yield	Emery	13.6	4128
2012	RMT	ATP	Advanced Testing Program - Yield	Emery	11.4	3441
2012	WHI	ATP	Advanced Testing Program - Yield	Emery	15.7	4764
2013	LEW	ATP	Advanced Testing Program - Yield	Emery	9.4	2836
2013	RMT	ATP	Advanced Testing Program - Yield	Emery	7.5	2254
2013	WHI	ATP	Advanced Testing Program - Yield	Emery	9.0	2723
2014	LEW	ATP	Advanced Testing Program - Yield	Emery	16.2	4907
2014	RMT	ATP	Advanced Testing Program - Yield	Emery	12.5	3777
2014	WHI	ATP	Advanced Testing Program - Yield	Emery	12.5	3777
2015	LEW	ATP	Advanced Testing Program - Yield	Emery	13.2	4005
2015	RMT	ATP	Advanced Testing Program - Yield	Emery	16.6	5019
2016	LEW	ATP	Advanced Testing Program - Yield	Emery	7.6	2312
2016	RMT	ATP	Advanced Testing Program - Yield	Emery	12.4	3755
2016	WHI	ATP	Advanced Testing Program - Yield	Emery	10.0	3021
2017	LEW	ATP	Advanced Testing Program - Yield	Emery	13.5	4084
2017	RMT	ATP	Advanced Testing Program - Yield	Emery	18.2	5500
2017	WHI	ATP	Advanced Testing Program - Yield	Emery	5.7	1733
2018	LEW	ATP	Advanced Testing Program - Yield	Emery	19.6	5920
2018	RMT	ATP	Advanced Testing Program - Yield	Emery	72.8	22009
2018	WHI	ATP	Advanced Testing Program - Yield	Emery	19.3	5836
2010	LEW	ATP	Advanced Testing Program - Yield	Florida Fancy	11.3	3424
2010	RMT	ATP	Advanced Testing Program - Yield	Florida Fancy	4.8	1444
2010	WHI	ATP	Advanced Testing Program - Yield	Florida Fancy	5.9	1777
2011	LEW	ATP	Advanced Testing Program - Yield	Florida Fancy	9.2	2775
2011	RMT	ATP	Advanced Testing Program - Yield	Florida Fancy	16.0	4841
2011	WHI	ATP	Advanced Testing Program - Yield	Florida Fancy	8.6	2615
2012	LEW	ATP	Advanced Testing Program - Yield	Florida Fancy	12.6	3808
2012	RMT	ATP	Advanced Testing Program - Yield	Florida Fancy	7.7	2324
2012	WHI	ATP	Advanced Testing Program - Yield	Florida Fancy	6.1	1860
2012	LEW	ATP	Advanced Testing Program - Yield	Florida-07	11.0	3320
2012	RMT	ATP	Advanced Testing Program - Yield	Florida-07	8.9	2679
2012	WHI	ATP	Advanced Testing Program - Yield	Florida-07	13.2	4001
2013	LEW	ATP	Advanced Testing Program - Yield	Florida-07	13.9	4190
2013	RMT	ATP	Advanced Testing Program - Yield	Florida-07	11.2	3396
2013	WHI	ATP	Advanced Testing Program - Yield	Florida-07	7.5	2281
2014	LEW	ATP	Advanced Testing Program - Yield	Florida-07	12.5	3779
2014	RMT	ATP	Advanced Testing Program - Yield	Florida-07	11.3	3415
2014	WHI	ATP	Advanced Testing Program - Yield	Florida-07	11.3	3415
2015	LEW	ATP	Advanced Testing Program - Yield	Florida-07	16.1	4864
2015	RMT	ATP	Advanced Testing Program - Yield	Florida-07	20.8	6307
2016	LEW	ATP	Advanced Testing Program - Yield	Florida-07	10.6	3213
2016	RMT	ATP	Advanced Testing Program - Yield	Florida-07	12.7	3834
2016	WHI	ATP	Advanced Testing Program - Yield	Florida-07	11.3	3423
2017	LEW	ATP	Advanced Testing Program - Yield	Florida-07	12.5	3777
2017	RMT	ATP	Advanced Testing Program - Yield	Florida-07	17.8	5383
2017	WHI	ATP	Advanced Testing Program - Yield	Florida-07	3.2	961
2018	LEW	ATP	Advanced Testing Program - Yield	Florida-07	8.2	2468
2018	RMT	ATP	Advanced Testing Program - Yield	Florida-07	2.1	649
2018	WHI	ATP	Advanced Testing Program - Yield	Florida-07	4.9	1496
2010	LEW	ATP	Advanced Testing Program - Yield	FloriGiant	10.3	3107
2010	RMT	ATP	Advanced Testing Program - Yield	FloriGiant	5.7	1732
2010	WHI	ATP	Advanced Testing Program - Yield	FloriGiant	2.9	870
2011	LEW	ATP	Advanced Testing Program - Yield	FloriGiant	3.7	1134
2011	RMT	ATP	Advanced Testing Program - Yield	FloriGiant	13.5	4076
2011	WHI	ATP	Advanced Testing Program - Yield	FloriGiant	10.9	3296
2014	LEW	ATP	Advanced Testing Program - Yield	FloRun 107	15.3	4623
2014	RMT	ATP	Advanced Testing Program - Yield	FloRun 107	8.5	2574
2014	WHI	ATP	Advanced Testing Program - Yield	FloRun 107	8.5	2574
2015	LEW	ATP	Advanced Testing Program - Yield	FloRun 107	13.4	4055
2015	RMT	ATP	Advanced Testing Program - Yield	FloRun 107	18.8	5690
2016	LEW	ATP	Advanced Testing Program - Yield	FloRun 157	10.7	3237
2016	RMT	ATP	Advanced Testing Program - Yield	FloRun 157	10.8	3253
2016	WHI	ATP	Advanced Testing Program - Yield	FloRun 157	7.5	2260
2018	LEW	ATP	Advanced Testing Program - Yield	FloRun 157	6.1	1846
2018	RMT	ATP	Advanced Testing Program - Yield	FloRun 157	1.6	495
2018	WHI	ATP	Advanced Testing Program - Yield	FloRun 157	9.2	2782
2018	LEW	ATP	Advanced Testing Program - Yield	FloRun 331	12.8	3863
2018	RMT	ATP	Advanced Testing Program - Yield	FloRun 331	20.8	6304
2018	WHI	ATP	Advanced Testing Program - Yield	FloRun 331	11.5	3486
2017	LEW	ATP	Advanced Testing Program - Yield	FloRun 157	12.2	3702
2017	RMT	ATP	Advanced Testing Program - Yield	FloRun 157	17.6	5334
2017	WHI	ATP	Advanced Testing Program - Yield	FloRun 157	4.3	1298
2017	LEW	ATP	Advanced Testing Program - Yield	FloRun 331	13.5	4090
2017	RMT	ATP	Advanced Testing Program - Yield	FloRun 331	14.5	4387
2017	WHI	ATP	Advanced Testing Program - Yield	FloRun 331	4.1	1250
2010	LEW	ATP	Advanced Testing Program - Yield	Georgia Green	10.5	3169
2010	RMT	ATP	Advanced Testing Program - Yield	Georgia Green	5.5	1656
2010	WHI	ATP	Advanced Testing Program - Yield	Georgia Green	6.9	2080
2012	LEW	ATP	Advanced Testing Program - Yield	Georgia Green	8.9	2702
2012	RMT	ATP	Advanced Testing Program - Yield	Georgia Green	11.9	3598
2012	WHI	ATP	Advanced Testing Program - Yield	Georgia Green	13.2	4008
2015	LEW	ATP	Advanced Testing Program - Yield	Georgia Green	12.7	3840
2015	RMT	ATP	Advanced Testing Program - Yield	Georgia Green	11.5	3485
2013	LEW	ATP	Advanced Testing Program - Yield	Georgia-06G	9.5	2866
2013	RMT	ATP	Advanced Testing Program - Yield	Georgia-06G	10.8	3259
2013	WHI	ATP	Advanced Testing Program - Yield	Georgia-06G	7.9	2397
2014	LEW	ATP	Advanced Testing Program - Yield	Georgia-06G	13.1	3977
2014	RMT	ATP	Advanced Testing Program - Yield	Georgia-06G	7.2	2164
2014	WHI	ATP	Advanced Testing Program - Yield	Georgia-06G	7.2	2164
2015	LEW	ATP	Advanced Testing Program - Yield	Georgia-06G	15.4	4649
2015	RMT	ATP	Advanced Testing Program - Yield	Georgia-06G	14.5	4399
2016	LEW	ATP	Advanced Testing Program - Yield	Georgia-06G	9.8	2952
2016	RMT	ATP	Advanced Testing Program - Yield	Georgia-06G	10.3	3110
2016	WHI	ATP	Advanced Testing Program - Yield	Georgia-06G	9.4	2847
2013	LEW	ATP	Advanced Testing Program - Yield	Georgia-07W	12.8	3880
2013	RMT	ATP	Advanced Testing Program - Yield	Georgia-07W	11.2	3388
2013	WHI	ATP	Advanced Testing Program - Yield	Georgia-07W	8.5	2567
2013	LEW	ATP	Advanced Testing Program - Yield	Georgia-09B	10.8	3267
2013	RMT	ATP	Advanced Testing Program - Yield	Georgia-09B	6.2	1883
2013	WHI	ATP	Advanced Testing Program - Yield	Georgia-09B	4.8	1455
2014	LEW	ATP	Advanced Testing Program - Yield	Georgia-09B	14.4	4354
2014	RMT	ATP	Advanced Testing Program - Yield	Georgia-09B	11.2	3379
2014	WHI	ATP	Advanced Testing Program - Yield	Georgia-09B	11.2	3379
2015	LEW	ATP	Advanced Testing Program - Yield	Georgia-09B	14.6	4408
2015	RMT	ATP	Advanced Testing Program - Yield	Georgia-09B	15.2	4601
2016	LEW	ATP	Advanced Testing Program - Yield	Georgia-09B	8.9	2679
2016	RMT	ATP	Advanced Testing Program - Yield	Georgia-09B	8.9	2701
2016	WHI	ATP	Advanced Testing Program - Yield	Georgia-09B	11.1	3359
2017	LEW	ATP	Advanced Testing Program - Yield	Georgia-09B	12.8	3860
2017	RMT	ATP	Advanced Testing Program - Yield	Georgia-09B	14.4	4358
2017	WHI	ATP	Advanced Testing Program - Yield	Georgia-09B	3.3	1010
2018	LEW	ATP	Advanced Testing Program - Yield	Georgia-09B	3.6	1094
2018	RMT	ATP	Advanced Testing Program - Yield	Georgia-09B	2.2	676
2018	WHI	ATP	Advanced Testing Program - Yield	Georgia-09B	7.7	2344
2013	LEW	ATP	Advanced Testing Program - Yield	Georgia-11J	13.3	4038
2013	RMT	ATP	Advanced Testing Program - Yield	Georgia-11J	11.8	3577
2013	WHI	ATP	Advanced Testing Program - Yield	Georgia-11J	9.5	2859
2016	LEW	ATP	Advanced Testing Program - Yield	Georgia-12Y	10.5	3189
2016	RMT	ATP	Advanced Testing Program - Yield	Georgia-12Y	11.5	3476
2016	WHI	ATP	Advanced Testing Program - Yield	Georgia-12Y	13.8	4184
2010	LEW	ATP	Advanced Testing Program - Yield	Gregory	10.3	3115
2010	RMT	ATP	Advanced Testing Program - Yield	Gregory	7.7	2344
2010	WHI	ATP	Advanced Testing Program - Yield	Gregory	4.3	1308
2011	LEW	ATP	Advanced Testing Program - Yield	Gregory	5.7	1717
2011	RMT	ATP	Advanced Testing Program - Yield	Gregory	12.8	3870
2011	WHI	ATP	Advanced Testing Program - Yield	Gregory	7.5	2268
2012	LEW	ATP	Advanced Testing Program - Yield	Gregory	11.3	3431
2012	RMT	ATP	Advanced Testing Program - Yield	Gregory	7.6	2308
2012	WHI	ATP	Advanced Testing Program - Yield	Gregory	10.2	3072
2013	LEW	ATP	Advanced Testing Program - Yield	Gregory	13.5	4084
2013	RMT	ATP	Advanced Testing Program - Yield	Gregory	10.6	3207
2013	WHI	ATP	Advanced Testing Program - Yield	Gregory	7.4	2237
2017	LEW	ATP	Advanced Testing Program - Yield	Gregory	13.4	4055
2017	RMT	ATP	Advanced Testing Program - Yield	Gregory	17.8	5388
2017	WHI	ATP	Advanced Testing Program - Yield	Gregory	4.4	1326
2018	LEW	ATP	Advanced Testing Program - Yield	Gregory	8.6	2610
2018	RMT	ATP	Advanced Testing Program - Yield	Gregory	12.4	3739
2018	WHI	ATP	Advanced Testing Program - Yield	Gregory	12.0	3643
2014	LEW	ATP	Advanced Testing Program - Yield	Harris 1	14.9	4520
2014	RMT	ATP	Advanced Testing Program - Yield	Harris 1	10.3	3102
2014	WHI	ATP	Advanced Testing Program - Yield	Harris 1	10.3	3102
2010	LEW	ATP	Advanced Testing Program - Yield	HTS 02-06	11.0	3334
2010	RMT	ATP	Advanced Testing Program - Yield	HTS 02-06	3.8	1150
2010	WHI	ATP	Advanced Testing Program - Yield	HTS 02-06	9.3	2828
2016	LEW	ATP	Advanced Testing Program - Yield	HTS 15-04ol	9.3	2817
2016	RMT	ATP	Advanced Testing Program - Yield	HTS 15-04ol	11.9	3591
2016	WHI	ATP	Advanced Testing Program - Yield	HTS 15-04ol	10.1	3055
2010	LEW	ATP	Advanced Testing Program - Yield	N03088	10.8	3257
2010	RMT	ATP	Advanced Testing Program - Yield	N03088	5.8	1747
2010	WHI	ATP	Advanced Testing Program - Yield	N03088	4.9	1475
2010	LEW	ATP	Advanced Testing Program - Yield	N04067	11.2	3401
2010	RMT	ATP	Advanced Testing Program - Yield	N04067	6.8	2065
2010	WHI	ATP	Advanced Testing Program - Yield	N04067	4.8	1452
2010	LEW	ATP	Advanced Testing Program - Yield	N04072	11.9	3598
2010	RMT	ATP	Advanced Testing Program - Yield	N04072	8.4	2526
2010	WHI	ATP	Advanced Testing Program - Yield	N04072	6.0	1807
2010	LEW	ATP	Advanced Testing Program - Yield	N04074	11.3	3426
2010	RMT	ATP	Advanced Testing Program - Yield	N04074	5.1	1543
2010	WHI	ATP	Advanced Testing Program - Yield	N04074	3.9	1187
2010	LEW	ATP	Advanced Testing Program - Yield	N05006	11.6	3503
2010	RMT	ATP	Advanced Testing Program - Yield	N05006	6.7	2027
2010	WHI	ATP	Advanced Testing Program - Yield	N05006	7.4	2246
2010	LEW	ATP	Advanced Testing Program - Yield	N05008	12.9	3909
2010	RMT	ATP	Advanced Testing Program - Yield	N05008	5.9	1792
2010	WHI	ATP	Advanced Testing Program - Yield	N05008	3.5	1059
2010	LEW	ATP	Advanced Testing Program - Yield	N05013	10.9	3283
2010	RMT	ATP	Advanced Testing Program - Yield	N05013	5.5	1664
2010	WHI	ATP	Advanced Testing Program - Yield	N05013	3.9	1165
2010	LEW	ATP	Advanced Testing Program - Yield	N05016	9.7	2943
2010	RMT	ATP	Advanced Testing Program - Yield	N05016	6.5	1959
2010	WHI	ATP	Advanced Testing Program - Yield	N05016	2.2	673
2010	LEW	ATP	Advanced Testing Program - Yield	N05024	8.9	2692
2010	RMT	ATP	Advanced Testing Program - Yield	N05024	5.9	1777
2010	WHI	ATP	Advanced Testing Program - Yield	N05024	3.2	960
2010	LEW	ATP	Advanced Testing Program - Yield	N06001	7.1	2148
2010	RMT	ATP	Advanced Testing Program - Yield	N06001	4.7	1407
2010	WHI	ATP	Advanced Testing Program - Yield	N06001	6.7	2019
2010	LEW	ATP	Advanced Testing Program - Yield	N07018	12.5	3784
2010	RMT	ATP	Advanced Testing Program - Yield	N07018	7.7	2322
2010	WHI	ATP	Advanced Testing Program - Yield	N07018	7.8	2367
2011	LEW	ATP	Advanced Testing Program - Yield	N07018	8.3	2496
2011	RMT	ATP	Advanced Testing Program - Yield	N07018	16.4	4947
2011	WHI	ATP	Advanced Testing Program - Yield	N07018	5.8	1755
2010	LEW	ATP	Advanced Testing Program - Yield	N07019	12.3	3728
2010	RMT	ATP	Advanced Testing Program - Yield	N07019	6.8	2049
2010	WHI	ATP	Advanced Testing Program - Yield	N07019	5.3	1603
2011	LEW	ATP	Advanced Testing Program - Yield	N07019	5.2	1565
2011	RMT	ATP	Advanced Testing Program - Yield	N07019	12.1	3664
2011	WHI	ATP	Advanced Testing Program - Yield	N07019	7.6	2313
2010	LEW	ATP	Advanced Testing Program - Yield	N07033	11.2	3374
2010	RMT	ATP	Advanced Testing Program - Yield	N07033	6.3	1913
2010	WHI	ATP	Advanced Testing Program - Yield	N07033	4.7	1407
2010	LEW	ATP	Advanced Testing Program - Yield	N07036	9.8	2973
2010	RMT	ATP	Advanced Testing Program - Yield	N07036	5.7	1732
2010	WHI	ATP	Advanced Testing Program - Yield	N07036	3.4	1036
2010	LEW	ATP	Advanced Testing Program - Yield	N07037	12.3	3716
2010	RMT	ATP	Advanced Testing Program - Yield	N07037	5.7	1717
2010	WHI	ATP	Advanced Testing Program - Yield	N07037	3.8	1142
2010	LEW	ATP	Advanced Testing Program - Yield	N08034	11.1	3354
2010	RMT	ATP	Advanced Testing Program - Yield	N08034	7.4	2231
2010	WHI	ATP	Advanced Testing Program - Yield	N08034	5.6	1679
